-16.0000  0.00000
-15.8750  0.00000
-15.7500  0.00000
-15.6250  0.00000
-15.5000  0.00000
-15.3750  0.00000
-15.2500  0.00000
-15.1250  0.00000
-15.0000  0.00000
-14.8750  0.00000
-14.7500  0.00000
-14.6250  0.00000
-14.5000  0.00000
-14.3750  0.00000
-14.2500  0.00000
-14.1250  0.00000
-14.0000  0.00000
-13.8750  0.00000
-13.7500  0.00000
-13.6250  0.00000
-13.5000  0.00000
-13.3750  0.00000
-13.2500  0.00000
-13.1250  0.00000
-13.0000  0.00000
-12.8750  0.00000
-12.7500  0.00000
-12.6250  0.00000
-12.5000  0.00000
-12.3750  0.00000
-12.2500  0.00000
-12.1250  0.00000
-12.0000  0.00000
-11.8750  0.00000
-11.7500  0.00000
-11.6250  0.00000
-11.5000  0.00000
-11.3750  0.00000
-11.2500  0.00000
-11.1250  0.00000
-11.0000  0.00000
-10.8750  0.00000
-10.7500  0.00000
-10.6250  0.00000
-10.5000  0.00000
-10.3750  0.00000
-10.2500  0.00000
-10.1250  0.00000
-10.0000  0.00000
-9.8750  0.00000
-9.7500  0.00000
-9.6250  0.00000
-9.5000  0.00000
-9.3750  0.00000
-9.2500  0.00000
-9.1250  0.00000
-9.0000  0.00000
-8.8750  0.00000
-8.7500  0.00000
-8.6250  0.00000
-8.5000  0.00000
-8.3750  0.00000
-8.2500  0.00000
-8.1250  0.00000
-8.0000  0.00000
-7.8750  0.00000
-7.7500  0.00000
-7.6250  0.00000
-7.5000  0.00000
-7.3750  0.00000
-7.2500  0.00000
-7.1250  0.00000
-7.0000  0.00000
-6.8750  0.00000
-6.7500  0.00000
-6.6250  0.00000
-6.5000  0.00000
-6.3750  0.00000
-6.2500  0.00000
-6.1250  0.00000
-6.0000  0.00000
-5.8750  0.00000
-5.7500  0.00000
-5.6250  0.00000
-5.5000  0.00000
-5.3750  0.00000
-5.2500  0.00000
-5.1250  0.00000
-5.0000  0.00000
-4.8750  0.00000
-4.7500  0.00000
-4.6250  0.00001
-4.5000  0.00001
-4.3750  0.00003
-4.2500  0.00004
-4.1250  0.00008
-4.0000  0.00013
-3.8750  0.00021
-3.7500  0.00034
-3.6250  0.00054
-3.5000  0.00085
-3.3750  0.00131
-3.2500  0.00200
-3.1250  0.00298
-3.0000  0.00439
-2.8750  0.00635
-2.7500  0.00905
-2.6250  0.01269
-2.5000  0.01750
-2.3750  0.02376
-2.2500  0.03176
-2.1250  0.04177
-2.0000  0.05408
-1.8750  0.06892
-1.7500  0.08645
-1.6250  0.10674
-1.5000  0.12975
-1.3750  0.15525
-1.2500  0.18288
-1.1250  0.21208
-1.0000  0.24213
-0.8750  0.27214
-0.7500  0.30114
-0.6250  0.32807
-0.5000  0.35189
-0.3750  0.37159
-0.2500  0.38634
-0.1250  0.39546
0.0000  0.39855
0.1250  0.39546
0.2500  0.38634
0.3750  0.37159
0.5000  0.35189
0.6250  0.32807
0.7500  0.30114
0.8750  0.27214
1.0000  0.24213
1.1250  0.21208
1.2500  0.18288
1.3750  0.15525
1.5000  0.12975
1.6250  0.10674
1.7500  0.08645
1.8750  0.06892
2.0000  0.05408
2.1250  0.04177
2.2500  0.03176
2.3750  0.02376
2.5000  0.01750
2.6250  0.01269
2.7500  0.00905
2.8750  0.00635
3.0000  0.00439
3.1250  0.00298
3.2500  0.00200
3.3750  0.00131
3.5000  0.00085
3.6250  0.00054
3.7500  0.00034
3.8750  0.00021
4.0000  0.00013
4.1250  0.00008
4.2500  0.00004
4.3750  0.00003
4.5000  0.00001
4.6250  0.00001
4.7500  0.00000
4.8750  0.00000
5.0000  0.00000
5.1250  0.00000
5.2500  0.00000
5.3750  0.00000
5.5000  0.00000
5.6250  0.00000
5.7500  0.00000
5.8750  0.00000
6.0000  0.00000
6.1250  0.00000
6.2500  0.00000
6.3750  0.00000
6.5000  0.00000
6.6250  0.00000
6.7500  0.00000
6.8750  0.00000
7.0000  0.00000
7.1250  0.00000
7.2500  0.00000
7.3750  0.00000
7.5000  0.00000
7.6250  0.00000
7.7500  0.00000
7.8750  0.00000
8.0000  0.00000
8.1250  0.00000
8.2500  0.00000
8.3750  0.00000
8.5000  0.00000
8.6250  0.00000
8.7500  0.00000
8.8750  0.00000
9.0000  0.00000
9.1250  0.00000
9.2500  0.00000
9.3750  0.00000
9.5000  0.00000
9.6250  0.00000
9.7500  0.00000
9.8750  0.00000
10.0000  0.00000
10.1250  0.00000
10.2500  0.00000
10.3750  0.00000
10.5000  0.00000
10.6250  0.00000
10.7500  0.00000
10.8750  0.00000
11.0000  0.00000
11.1250  0.00000
11.2500  0.00000
11.3750  0.00000
11.5000  0.00000
11.6250  0.00000
11.7500  0.00000
11.8750  0.00000
12.0000  0.00000
12.1250  0.00000
12.2500  0.00000
12.3750  0.00000
12.5000  0.00000
12.6250  0.00000
12.7500  0.00000
12.8750  0.00000
13.0000  0.00000
13.1250  0.00000
13.2500  0.00000
13.3750  0.00000
13.5000  0.00000
13.6250  0.00000
13.7500  0.00000
13.8750  0.00000
14.0000  0.00000
14.1250  0.00000
14.2500  0.00000
14.3750  0.00000
14.5000  0.00000
14.6250  0.00000
14.7500  0.00000
14.8750  0.00000
15.0000  0.00000
15.1250  0.00000
15.2500  0.00000
15.3750  0.00000
15.5000  0.00000
15.6250  0.00000
15.7500  0.00000
15.8750  0.00000
16.0000  0.00000
